"ano performs ""Chu, Tayousei"" (Chainsawman ED7) on THE FIRST TAKE"
Guess the anime characters nickname quiz
Got some questions about Durarara!!
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu You Desu • Ningen Fushin: Adventurers Who Don't Believe in Humanity Will Save the World - Episode 11 discussion
Do you have a favourite seiyuu?
should I start a new anime
Anime where your opinion/rating of it drastically improved
Are there no modern romances with actually adult relationships?
[NyanWatch] Non Non Biyori Repeat - Episode 2 Discussion
"The ""BLEACH: Thousand Year Blood War"" Cour 1 Blu-ray box is listed with a total of 13 episodes and includes an extended scene with dialogue written by Tite Kubo"
Isekai Ojisan - Episode 13 discussion - FINAL
[WT] Sexy Commando Side Story: Amazing! Masaru - A Cult-Classic 90s Gag Anime
The protagonists of the last two anime you watched are now dating (or some kind of platonic relationship if them dating would be weird). What's their relationship like?
'To Your Eternity' Season 3 Teaser Visual
Yaoi/Yuri romance anime with unique premises?
Food Wars The Fifth Plate Toonami Promo
Kyuuketsuki Sugu Shinu Season 2 • The Vampire Dies in No Time Season 2 - Episode 10 discussion
My Happy Marriage to Stream on Netflix
Robbing an Average American Home (Gunsmith Cats)
[Rewatch] Cardcaptor Sakura Rewatch - Episode 46 Discussion
Darker than Black or Durarara!!
Mou Ippon! • Ippon again! - Episode 10 discussion
looking for some great anime to watch!
Give me a good anime to watch right now.
Onimai: More Than Fanservice (Video Review)
UniteUp! - Episode 8 discussion
Sacrificial Princess and the King of Beasts PV 3
"Best OP/ED of 2022 AnimeBracket: Round 2, Group A"
"Describe an Anime using only emojis, others guess what Anime you’re describing"
"Anime's making a splash up in critic circles | analyzing the huge jump in anime in the most prestigious ""best films of all time"" list (Sight and Sound)"
The Magical Revolution of the Reincarnated Princess and the Genius Young Lady Episode 11 PV
Japan's taste in Anime
Why are romance animes either really good or really bad. its rare they are just mid
Tsundere Akuyaku Reijou Lieselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san • Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte - Episode 10 discussion
[Rewatch] Uma Musume: Pretty Derby Episode 11 Discussion
The First Slam Dunk Film Wins Japan Academy Film Prizes' Animation of the Year
Help finding a Bakemonogatari MAD/AMV
"Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu • Saving 80,000 Gold in Another World for My Retirement - Episode 10 discussion"
If I liked Eminence of Shadow and Konosuba a lot what would you recommend?
[Do You Remember Love - Macross Franchise 40th Anniversary Rewatch] Macross Δ Episode 22 Discussion
Need Anime Recommendations to Watch!
[Rewatch] Golden Time Rewatch Interest Thread 2
Who's just as excited as i am for S2 of Isekai wa Smartphone to Tomo Ni. 2?
Mob Psycho • The Blueprint For PERFECT Character Development
Tondemo Skill de Isekai Hourou Meshi • Campfire Cooking in Another World with My Absurd Skill - Episode 10 discussion
「Inu ni Nattara Suki na Hito ni Hirowareta。」Episode 11 Web Preview (Broadcast ver.)
[Rewatch][Spoilers]Wandering Witch: The Journey of Elaina Episode 10
[Gintama 2023 Rewatch - Discussion] - Week 10(Episodes 69-75) Rewatch
One of my all time favourite Anime Openings.. Saint Seiya Pegasus Fantasy
"Anime Questions, Recommendations, and Discussion - March 13, 2023"
looking for an actual brainy/smart anime where things are actually brainy and the anime doesnt try to make it look brainy when it actually isnt like in in/spectre
'The Girl I Like Forgot Her Glasses' Anime Key Visuals
“Loving Yamada at Lv999!” Key Visual
D4DJ All Mix - Episode 10 discussion
Dealing with plane hijackers the City Hunter way [City Hunter 2][NSFW]
/r/anime Karma Ranking & Discussion | Week 10 [Winter 2023]
Trying to list every Horror anime ever
[Rewatch] Uma Musume: Pretty Derby Season 1 Overall Discussion
Tell me some anime studios
"""Reign of the Seven Spellblades"" Teaser Visual"
The Exploding Success of Bocchi The Rock
"Benriya Saitou-san, Isekai ni Iku • Handyman Saitou in Another World - Episode 10 discussion"
"JUJUTSU KAISEN 0, Chainsaw Man, SPY x FAMILY and More Anime are Now Available in India!"
"'Attack on Titan' earns 2.1% in the Japanese TV Ratings, only Late Night Anime in the Ranking"
"The chaser of freedom, Eren Yeager! [Attack on Titan: The Final Season]"
"Original anime ""Youtunya"" to air from April"
"Winners of the 17th Seiyuu Awards - Anzai Chika (Chisato), Tanezaki Atsumi (Anya), Eguchi Takuya (Loid) win Best Lead Voice Actor"
The Familiar of Zero Lent In Violent Easter Rewatch -- Episode 25
"Eiyuuou, Bu wo Kiwameru Tame Tenseisu. Soshite, Sekai Saikyou no Minarai Kishi♀ • Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ - Episode 10 discussion"
What do you think about Oremonogatari (my love story)? I absolutely loved it and it is so cute and I love all about it
"Best OP/ED of 2022 AnimeBracket: Round 2, Group C"
Is the beach playboy archetype real?
Bungou Stray Dogs Season 4 - Episode 11 discussion
'My Clueless First Friend' Anime PV 2
ONIMAI Episode 10 - Japanese Trivia and Nuances Lost in Translation
[NyanWatch] Non Non Biyori Repeat - Episode 3 Discussion
"Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2 • Bofuri: I Don't Want to Get Hurt, so I'll Max Out My Defense. Season 2 - Episode 8 discussion"
anything like to love RU
My Love Story with Yamada-kun at Lv999 3rd Official Trailer
Vinland Saga Season 2 - Episode 10 discussion
Mononogatari • Malevolent Spirits: Mononogatari - Episode 10 discussion
Ars no Kyojuu • Giant Beasts of Ars - Episode 10 discussion
Fumetsu no Anata e Season 2 - Episode 20 discussion - FINAL
Search for great Thriller/mystery anime....
Boruto: Naruto Next Generations - Episode 291 discussion
Did Demon Slayer Entertainment District Arc Really Look That Good?
[Do You Remember Love - Macross Franchise 40th Anniversary Rewatch] Macross Δ Episode 25 Discussion
『Tsurune －Tsunagari no Issha－』Episode 11 Web Preview
『Tomo-chan wa Onnnanoko！』Episode 11 Web Preview
"Dr. Stone Season 3 New Trailer, will be split cour, airs on April 6"
Hikari no Ou • The Fire Hunter - Episode 9 discussion
[Rewatch] Uma Musume: Pretty Derby Episode 13 Discussion
Giant Beasts of Ars - Second PV
The Familiar of Zero Lent In Violent Easter Rewatch -- Episode 23
How much action is too much action?
Yu☆Gi☆Oh! Go Rush!! - Episode 49 discussion
"The /r/anime Week in Review: March 5 - 11, 2023"
Is the Gintama dub worth it?
"Ishura Anime Reveals 2 New Cast Members, Exclusive Disney+ Streaming"
Dealing with Diminishing Returns.
[Rewatch] Uma Musume: Pretty Derby Episode 10 Discussion
『Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life』Episode 11 Web Preview
Vinland Saga season 2 is to anime as last of us part 2 is to video games. Anyone agree with this comparison?
The greatest love-confession-slash-finishing-move in the history of anime (Mobile Fighter G Gundam)
[Rewatch] Armor Hunter Mellowlink Rewatch Five-Day Reminder
Genjitsu no Yohane -SUNSHINE in the MIRROR- Anime Trailer/PV
Can anybody recommend me some more Isekai as a relative newcomer to the genre?
The average life of an audiophile [Akiba's Trip]
Anime Sakuga - Hand to Hand Fighting
Top 10 Anime of the Week #10 - Winter 2023 (Anime Corner)
Cardfight!! Vanguard will+Dress Season 2 - Episode 9 discussion
Does anyone know the full prayer/ritual Satou uses in the Movie(Suzume)
Tomo-chan wa Onnanoko! • Tomo-chan Is a Girl! - Episode 11 discussion
Makoto Shinkai Retrospective: Voices of a Distant Star
[Do You Remember Love - Macross Franchise 40th Anniversary Rewatch] Macross Δ Episode 24 Discussion
An anime Anthology series?
Kyokou Suiri Season 2 • In/Spectre Season 2 - Episode 10 discussion
Is the development of Vincent Law satisfying in Ergo Proxy?
[Rewatch] The Ancient Magus' Bride - Episode 13
Shadowverse Flame - Episode 48 discussion
Need help on what to watch next
Bofuri 2 Episode 8 Preview
Help this poor me!
"Best OP/ED of 2022 AnimeBracket: Round 2, Group B"
[Rewatch][Spoilers]Wandering Witch: The Journey of Elaina Episode 6
NieR:Automata Ver1.1a | English Dub Trailer
Saddest unrequited love animes?
